"date_value","dispoType","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2014-02-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-15,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014-02-16,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
2014-02-16,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-16,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
2014-02-18,"Dismissed/Withdrawn/Etc",3,0,1,1,3,9,0,0,0,0,1,3,1,0,7,7,4,24
2014-02-18,"Diversion",0,0,0,0,0,0,0,0,0,0,0,4,2,0,9,0,0,2
2014-02-18,"Guilty",0,0,1,0,6,0,0,0,0,0,0,1,0,0,9,5,4,11
2014-02-18,"Guilty Plea/Nolo",0,0,1,0,0,10,3,0,0,0,0,5,2,0,3,18,6,14
2014-02-18,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2014-02-18,"Total",3,0,3,1,9,20,3,0,0,0,1,13,5,0,28,31,14,51
2014-02-19,"Dismissed/Withdrawn/Etc",0,0,0,1,4,16,3,0,0,0,0,1,1,0,4,4,4,13
2014-02-19,"Diversion",0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0,5
2014-02-19,"Guilty",0,0,2,1,0,3,0,0,0,0,0,2,4,1,11,8,4,15
2014-02-19,"Guilty Plea/Nolo",0,0,6,2,3,3,2,1,0,0,0,3,5,1,3,19,2,13
2014-02-19,"Not Guilty/Acquittal",0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,4
2014-02-19,"Total",0,0,8,4,7,24,8,1,0,0,0,6,10,3,30,34,11,50
2014-02-20,"Dismissed/Withdrawn/Etc",0,2,4,3,1,10,1,1,1,0,0,1,2,0,2,6,2,20
2014-02-20,"Diversion",0,0,0,1,0,0,0,0,0,0,5,9,0,0,3,1,1,7
2014-02-20,"Guilty",0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3,0,6
2014-02-20,"Guilty Plea/Nolo",0,1,0,3,0,2,2,0,0,0,0,1,0,1,2,14,0,4
2014-02-20,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
2014-02-20,"Total",0,3,5,8,1,12,3,1,1,0,5,11,2,2,17,24,3,39
2014-02-21,"Dismissed/Withdrawn/Etc",1,0,2,1,0,4,1,0,0,0,1,5,1,0,7,7,1,15
2014-02-21,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1
2014-02-21,"Guilty",1,0,0,0,0,2,0,0,0,1,2,5,1,0,14,5,6,9
2014-02-21,"Guilty Plea/Nolo",0,0,0,3,1,0,2,0,0,0,0,0,2,1,2,9,12,9
2014-02-21,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3
2014-02-21,"Total",2,0,2,4,1,8,3,0,0,1,3,10,4,1,25,24,23,37
2014-02-22,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-22,"Diversion",0,0,0,0,0,1,0,1,0,0,0,0,0,0,115,29,1,5
2014-02-22,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-22,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-22,"Total",0,0,0,0,0,1,0,1,0,0,0,0,0,0,115,29,1,5
2014-02-23,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2014-02-23,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-23,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2014-02-24,"Dismissed/Withdrawn/Etc",0,3,3,6,0,14,2,1,0,0,0,3,2,3,6,9,8,28
2014-02-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,0,3
2014-02-24,"Guilty",0,0,0,0,0,0,1,0,0,0,3,3,0,0,8,3,2,9
2014-02-24,"Guilty Plea/Nolo",2,0,4,2,6,10,7,1,0,0,0,1,2,4,5,12,14,11
2014-02-24,"Not Guilty/Acquittal",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,4
2014-02-24,"Total",2,3,7,9,6,25,10,2,0,0,3,9,4,7,25,28,26,55
2014-02-25,"Dismissed/Withdrawn/Etc",0,0,0,1,2,13,8,0,0,0,2,3,0,1,5,6,1,19
2014-02-25,"Diversion",0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,2,0,8
2014-02-25,"Guilty",1,0,0,0,0,1,0,1,0,0,0,3,2,0,15,8,1,11
2014-02-25,"Guilty Plea/Nolo",0,2,4,3,4,5,6,0,0,0,0,1,3,4,6,22,10,19
2014-02-25,"Not Guilty/Acquittal",0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,3,1
2014-02-25,"Total",1,2,4,4,8,19,14,1,0,0,2,12,5,5,33,39,15,58
2014-02-26,"Dismissed/Withdrawn/Etc",0,0,4,3,1,6,1,0,0,0,0,2,0,0,11,7,6,17
2014-02-26,"Diversion",0,0,0,0,0,0,0,0,0,0,0,3,1,0,10,3,0,2
2014-02-26,"Guilty",1,0,0,1,0,2,0,0,0,0,0,3,1,1,18,4,7,11
2014-02-26,"Guilty Plea/Nolo",0,0,3,0,2,5,2,3,0,0,2,7,2,2,5,11,20,11
2014-02-26,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,3
2014-02-26,"Total",1,0,7,4,4,13,3,3,0,0,2,16,4,3,48,25,33,44
2014-02-27,"Dismissed/Withdrawn/Etc",0,1,8,4,2,9,1,3,0,0,1,1,2,0,0,1,2,32
2014-02-27,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3
2014-02-27,"Guilty",1,0,0,0,1,0,1,0,0,0,0,0,2,1,6,3,1,5
2014-02-27,"Guilty Plea/Nolo",1,0,2,2,2,7,2,1,0,0,0,9,3,0,8,14,3,12
2014-02-27,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
2014-02-27,"Total",2,1,10,6,6,16,4,4,0,0,1,10,7,1,23,24,6,53
2014-02-28,"Dismissed/Withdrawn/Etc",0,0,1,2,3,4,5,0,0,0,0,3,1,3,6,14,11,31
2014-02-28,"Diversion",0,0,0,0,0,1,0,0,0,0,2,1,0,0,5,1,4,9
2014-02-28,"Guilty",2,0,2,0,0,3,1,0,0,0,1,8,2,0,18,6,6,9
2014-02-28,"Guilty Plea/Nolo",1,0,1,0,0,3,0,0,0,0,0,1,0,1,3,8,7,5
2014-02-28,"Not Guilty/Acquittal",0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,3,1
2014-02-28,"Total",3,0,5,3,4,12,6,0,0,0,3,13,3,4,34,31,31,55
2014-03-01,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014-03-01,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014-03-02,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014-03-02,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-02,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014-03-04,"Dismissed/Withdrawn/Etc",3,0,0,4,3,9,3,0,0,0,6,2,2,4,7,6,0,15
2014-03-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,1,6
2014-03-04,"Guilty",0,0,0,0,1,1,0,0,0,0,0,0,1,0,25,5,0,9
2014-03-04,"Guilty Plea/Nolo",1,1,2,3,5,4,4,0,0,0,0,6,1,0,6,35,9,15
2014-03-04,"Not Guilty/Acquittal",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2014-03-04,"Total",4,2,2,7,9,14,7,0,0,0,6,10,4,4,42,50,10,47
2014-03-05,"Dismissed/Withdrawn/Etc",0,0,1,1,2,9,1,1,0,0,0,0,0,0,11,7,6,24
2014-03-05,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,2,0,3
2014-03-05,"Guilty",0,0,0,0,0,1,0,0,0,0,4,1,1,1,13,12,7,6
2014-03-05,"Guilty Plea/Nolo",0,0,3,4,0,3,6,2,0,0,5,3,1,1,4,21,6,18
2014-03-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
2014-03-05,"Total",0,0,4,5,2,13,7,3,0,1,9,5,2,3,39,42,20,55
2014-03-06,"Dismissed/Withdrawn/Etc",0,2,1,7,3,17,2,1,0,0,0,2,0,1,5,11,9,50
2014-03-06,"Diversion",0,0,0,0,0,0,0,0,0,0,1,9,1,0,7,1,5,8
2014-03-06,"Guilty",1,0,0,0,2,2,1,0,0,0,0,1,1,0,5,4,3,4
2014-03-06,"Guilty Plea/Nolo",0,1,2,5,0,10,4,0,0,0,0,4,2,3,4,25,5,13
2014-03-06,"Not Guilty/Acquittal",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3
2014-03-06,"Total",1,3,3,12,6,30,7,1,0,0,1,16,4,5,21,42,22,78
2014-03-07,"Dismissed/Withdrawn/Etc",0,0,31,1,2,5,0,1,0,0,0,2,6,1,6,6,6,17
2014-03-07,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,10
2014-03-07,"Guilty",0,1,1,0,0,6,0,1,0,0,0,4,2,0,10,7,7,12
2014-03-07,"Guilty Plea/Nolo",0,0,1,1,1,3,4,0,0,0,0,3,1,0,6,13,10,20
2014-03-07,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,3
2014-03-07,"Total",0,1,33,2,4,14,4,2,0,0,1,10,9,1,29,27,25,62
2014-03-08,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-08,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3
2014-03-08,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-08,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-08,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3
2014-03-10,"Dismissed/Withdrawn/Etc",0,0,3,3,1,6,1,1,0,0,0,3,1,3,8,8,6,18
2014-03-10,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,0,6
2014-03-10,"Guilty",0,0,0,0,0,3,1,1,0,0,2,7,2,0,12,5,10,8
2014-03-10,"Guilty Plea/Nolo",1,0,4,4,4,7,1,0,0,0,3,1,2,2,4,18,12,23
2014-03-10,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2
2014-03-10,"Total",1,0,7,7,5,16,3,2,0,0,5,12,5,5,31,37,30,57
2014-03-11,"Dismissed/Withdrawn/Etc",0,0,0,1,3,9,6,0,0,0,0,5,0,0,6,3,3,23
2014-03-11,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,1,0,8,1,0,5
2014-03-11,"Guilty",1,0,0,0,0,1,0,0,0,0,0,7,1,1,15,9,2,11
2014-03-11,"Guilty Plea/Nolo",0,2,2,1,1,5,4,1,0,0,0,3,3,2,7,28,6,8
2014-03-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1
2014-03-11,"Total",1,2,2,2,4,15,10,1,0,0,0,17,6,3,38,42,12,48
2014-03-12,"Dismissed/Withdrawn/Etc",0,0,0,1,4,3,0,0,0,0,1,2,3,1,6,14,3,9
2014-03-12,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,0,4
2014-03-12,"Guilty",3,0,0,0,0,0,0,0,0,0,1,2,3,0,8,8,4,10
2014-03-12,"Guilty Plea/Nolo",1,0,0,4,2,2,4,0,0,0,1,8,3,2,7,9,12,13
2014-03-12,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5
2014-03-12,"Total",4,0,0,5,6,7,4,0,0,0,3,12,10,3,28,33,20,41
2014-03-13,"Dismissed/Withdrawn/Etc",0,0,4,6,0,15,7,0,0,2,0,0,2,3,5,7,4,38
2014-03-13,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1,4,5
2014-03-13,"Guilty",2,1,1,0,0,0,1,0,0,0,0,0,0,0,5,6,1,5
2014-03-13,"Guilty Plea/Nolo",0,0,3,6,2,3,1,1,0,0,2,5,0,1,1,15,5,29
2014-03-13,"Not Guilty/Acquittal",0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,3
2014-03-13,"Total",2,1,8,12,2,19,10,1,0,2,2,6,3,4,26,30,14,80
2014-03-14,"Dismissed/Withdrawn/Etc",0,0,2,5,5,3,2,0,0,0,1,3,0,0,6,2,7,19
2014-03-14,"Diversion",0,0,0,0,0,1,1,0,0,0,0,1,1,0,5,0,0,6
2014-03-14,"Guilty",1,0,1,0,1,3,0,0,0,0,3,1,0,0,16,8,3,10
2014-03-14,"Guilty Plea/Nolo",0,0,1,0,0,0,2,0,0,0,0,1,0,0,7,11,9,9
2014-03-14,"Not Guilty/Acquittal",0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,2,4
2014-03-14,"Total",1,0,4,5,8,7,5,0,0,0,4,6,2,0,34,24,21,48
2014-03-15,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-15,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
2014-03-15,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-15,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-15,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
2014-03-16,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-16,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-16,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-16,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-16,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-17,"Dismissed/Withdrawn/Etc",0,1,0,3,7,10,3,0,0,0,2,6,4,2,8,9,3,38
2014-03-17,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,3
2014-03-17,"Guilty",2,1,0,1,0,2,2,0,0,0,1,4,0,0,6,4,1,9
2014-03-17,"Guilty Plea/Nolo",1,1,1,2,2,3,4,1,0,0,10,3,1,0,4,13,11,16
2014-03-17,"Not Guilty/Acquittal",0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,7
2014-03-17,"Total",3,3,3,6,9,16,9,1,0,0,13,14,9,2,25,26,15,73
2014-03-18,"Dismissed/Withdrawn/Etc",0,0,1,2,0,7,3,0,0,0,0,4,0,1,7,2,4,20
2014-03-18,"Diversion",0,0,0,0,0,0,0,0,0,0,0,8,1,0,11,1,2,3
2014-03-18,"Guilty",0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,4,2,2
2014-03-18,"Guilty Plea/Nolo",0,1,1,7,0,3,4,2,0,1,2,4,6,3,4,29,4,13
2014-03-18,"Not Guilty/Acquittal",0,0,0,1,1,1,16,0,0,0,0,0,0,0,1,0,0,5
2014-03-18,"Total",0,1,2,11,1,11,23,2,0,1,2,17,7,4,32,36,12,43
2014-03-19,"Dismissed/Withdrawn/Etc",0,1,0,6,4,4,3,0,0,0,1,2,0,0,8,7,2,25
2014-03-19,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,3
2014-03-19,"Guilty",1,0,1,2,1,1,1,0,0,0,0,2,0,0,12,7,6,10
2014-03-19,"Guilty Plea/Nolo",0,0,0,0,0,7,3,1,0,0,0,4,2,1,5,20,12,19
2014-03-19,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,3
2014-03-19,"Total",1,1,1,8,6,12,7,1,0,0,3,8,3,1,36,38,21,60
2014-03-20,"Dismissed/Withdrawn/Etc",0,2,1,4,1,12,3,0,0,0,0,3,3,3,6,5,5,33
2014-03-20,"Diversion",0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,5,7,1
2014-03-20,"Guilty",1,0,0,0,3,0,0,0,0,0,0,3,0,0,4,3,0,4
2014-03-20,"Guilty Plea/Nolo",0,0,1,1,0,4,2,4,0,0,1,4,0,4,5,22,6,20
2014-03-20,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-03-20,"Total",1,2,2,5,4,16,5,4,0,0,1,16,3,7,19,35,18,60
2014-03-21,"Dismissed/Withdrawn/Etc",0,0,0,1,1,2,2,0,0,0,3,4,2,2,11,4,3,14
2014-03-21,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,2,0,4
2014-03-21,"Guilty",1,0,1,1,0,2,0,0,0,0,0,2,1,0,6,5,6,10
2014-03-21,"Guilty Plea/Nolo",0,0,0,1,1,2,0,1,0,0,0,1,0,1,4,16,7,20
2014-03-21,"Not Guilty/Acquittal",0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,3,1,0
2014-03-21,"Total",1,0,2,6,3,8,2,1,0,0,3,8,3,4,38,30,17,48
2014-03-22,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-22,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,16,3,0
2014-03-22,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-22,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-22,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,16,3,0
2014-03-24,"Dismissed/Withdrawn/Etc",0,0,1,3,0,12,6,0,0,0,0,5,0,1,4,5,9,27
2014-03-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,4,1,0,14,0,0,3
2014-03-24,"Guilty",1,0,0,2,0,3,0,0,0,0,0,6,1,1,8,3,4,4
2014-03-24,"Guilty Plea/Nolo",2,1,0,3,1,1,1,12,0,0,1,5,2,3,0,15,13,14
2014-03-24,"Not Guilty/Acquittal",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2014-03-24,"Total",3,1,1,9,1,16,7,12,0,0,1,20,4,5,26,23,27,51
2014-03-25,"Dismissed/Withdrawn/Etc",0,0,7,2,0,13,0,0,0,0,0,1,0,0,7,3,1,24
2014-03-25,"Diversion",0,0,0,0,0,1,0,0,0,0,0,5,0,0,5,2,0,5
2014-03-25,"Guilty",0,0,0,0,0,0,1,0,0,0,1,1,2,0,9,8,1,7
2014-03-25,"Guilty Plea/Nolo",0,0,0,2,1,0,7,0,0,0,1,2,3,5,5,17,9,12
2014-03-25,"Not Guilty/Acquittal",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,4
2014-03-25,"Total",0,0,7,5,1,14,8,0,0,0,2,9,6,5,27,32,12,52
2014-03-26,"Dismissed/Withdrawn/Etc",0,1,0,2,2,8,0,0,0,0,8,3,2,1,7,9,2,12
2014-03-26,"Diversion",0,0,0,0,0,0,4,0,0,0,0,1,1,0,14,5,0,3
2014-03-26,"Guilty",0,0,0,0,0,1,1,0,0,0,0,0,1,0,14,7,8,6
2014-03-26,"Guilty Plea/Nolo",0,0,3,5,2,2,2,2,0,0,2,6,3,2,2,27,7,5
2014-03-26,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,1,0
2014-03-26,"Total",0,1,3,7,5,11,7,2,0,0,10,10,7,3,39,54,18,26
2014-03-27,"Dismissed/Withdrawn/Etc",0,0,1,2,4,10,4,0,0,1,1,5,0,1,0,4,4,29
2014-03-27,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,2,7
2014-03-27,"Guilty",0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,1,5
2014-03-27,"Guilty Plea/Nolo",0,0,0,7,1,3,3,1,0,0,0,2,15,0,4,23,6,12
2014-03-27,"Not Guilty/Acquittal",0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3
2014-03-27,"Total",0,0,3,9,5,16,8,2,0,1,1,8,15,1,17,33,13,56
2014-03-28,"Dismissed/Withdrawn/Etc",0,0,0,1,4,12,4,0,0,0,0,10,2,0,6,4,4,16
2014-03-28,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,2
2014-03-28,"Guilty",1,0,0,1,0,1,0,0,0,0,0,4,0,0,12,5,4,12
2014-03-28,"Guilty Plea/Nolo",0,0,2,0,1,3,1,0,0,0,0,0,2,0,1,10,8,4
2014-03-28,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,3
2014-03-28,"Total",1,0,2,2,5,18,5,0,0,0,0,15,6,1,22,22,17,37
2014-03-29,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-29,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2014-03-29,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-29,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-29,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-29,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2014-03-30,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-30,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-30,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-30,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-30,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-30,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-31,"Dismissed/Withdrawn/Etc",0,0,3,3,13,9,3,0,0,0,1,4,2,4,7,3,1,24
2014-03-31,"Diversion",0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,0,4
2014-03-31,"Guilty",0,0,0,1,3,2,1,0,0,0,0,5,2,2,6,7,4,7
2014-03-31,"Guilty Plea/Nolo",2,0,1,3,3,3,0,0,0,0,0,6,1,1,6,16,6,16
2014-03-31,"Not Guilty/Acquittal",0,0,0,0,12,2,0,0,0,0,0,0,0,0,1,0,0,3
2014-03-31,"Total",2,0,4,7,31,16,4,0,0,0,1,19,5,7,27,30,11,54
2014-04-01,"Dismissed/Withdrawn/Etc",0,0,1,6,3,12,1,2,0,0,0,0,0,1,5,6,0,16
2014-04-01,"Diversion",0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,1,0,2
2014-04-01,"Guilty",0,0,0,0,0,0,1,0,0,0,1,1,0,1,15,9,0,11
2014-04-01,"Guilty Plea/Nolo",0,1,0,0,0,4,4,3,0,1,1,3,7,2,6,28,8,9
2014-04-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014-04-01,"Total",0,1,1,6,3,16,6,5,0,1,3,5,7,4,33,44,8,41
2014-04-02,"Dismissed/Withdrawn/Etc",0,0,0,4,2,10,2,0,0,0,0,4,1,2,7,2,1,22
2014-04-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,3,4,7
2014-04-02,"Guilty",0,1,0,1,1,1,1,0,0,0,2,2,0,0,10,9,2,13
2014-04-02,"Guilty Plea/Nolo",3,0,2,2,3,4,2,0,0,0,0,1,0,3,7,19,4,11
2014-04-02,"Not Guilty/Acquittal",0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,3,0,0
2014-04-02,"Total",3,1,2,7,7,16,5,0,0,0,2,9,2,5,34,36,11,53
2014-04-03,"Dismissed/Withdrawn/Etc",0,0,5,5,1,9,4,0,0,1,3,0,3,1,6,6,3,25
2014-04-03,"Diversion",0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,2,5,3
2014-04-03,"Guilty",0,0,0,1,0,1,0,0,0,0,2,2,0,0,2,7,2,6
2014-04-03,"Guilty Plea/Nolo",1,0,0,1,1,0,4,1,0,2,0,4,1,0,4,27,5,17
2014-04-03,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
